country_code,cluster_code,population,in_need,targeted,year,total_required_funds,total_granted_funds,total_granted_percentage,severity_index,sector
IDN,null,252698525,null,null,2012,null,null,null,null,null
IDX,null,973877784,null,null,2012,null,null,null,null,null
IMN,null,84335,null,null,2012,null,null,null,null,null
IND,null,1278674502,null,null,2012,null,null,null,null,null
INX,null,null,null,null,2012,null,null,null,null,null
IRL,null,4599533,null,null,2012,null,null,null,null,null
IRN,null,79370580,null,null,2012,null,null,null,null,null
IRQ,null,33654842,null,null,2012,null,null,null,null,null
ISL,null,320716,null,null,2012,null,null,null,null,null
ISR,null,7910500,null,null,2012,null,null,null,null,null
ITA,null,60191247,null,null,2012,null,null,null,null,null
JAM,null,2772430,null,null,2012,null,null,null,null,null
JOR,null,7587127,null,null,2012,null,null,null,null,null
JPN,null,127629000,null,null,2012,null,null,null,null,null
KAZ,null,17306106,null,null,2012,null,null,null,null,null
KEN,null,43888303,null,null,2012,796807640,545023141,68.4,null,null
KGZ,null,5652076,null,null,2012,null,null,null,null,null
KHM,null,14945085,null,null,2012,null,null,null,null,null
KIR,null,112284,null,null,2012,null,null,null,null,null
KNA,null,47033,null,null,2012,null,null,null,null,null
KOR,null,50199853,null,null,2012,null,null,null,null,null
KWT,null,3337109,null,null,2012,null,null,null,null,null
LAC,null,534503260,null,null,2012,null,null,null,null,null
LAO,null,6518978,null,null,2012,null,null,null,null,null
LBN,null,5235742,null,null,2012,null,null,null,null,null
LBR,null,4373043,null,null,2012,97912181,37229017,38.02,null,null
LBY,null,6179328,null,null,2012,null,null,null,null,null
LCA,null,172587,null,null,2012,null,null,null,null,null
LCN,null,600420316,null,null,2012,null,null,null,null,null
LDC,null,896684951,null,null,2012,null,null,null,null,null
LIC,null,453652889,null,null,2012,null,null,null,null,null
LIE,null,36657,null,null,2012,null,null,null,null,null
LKA,null,21169458,null,null,2012,147118508,40172849,27.31,null,null
LMC,null,2637101332,null,null,2012,null,null,null,null,null
LMY,null,5709148191,null,null,2012,null,null,null,null,null
LSO,null,2034354,null,null,2012,38458738,23805699,61.9,null,null
LTE,null,2209319631,null,null,2012,null,null,null,null,null
LTU,null,2989139,null,null,2012,null,null,null,null,null
LUX,null,530946,null,null,2012,null,null,null,null,null
LVA,null,2034319,null,null,2012,null,null,null,null,null
MAC,null,567900,null,null,2012,null,null,null,null,null
MAF,null,37276,null,null,2012,null,null,null,null,null
MAR,null,33355241,null,null,2012,null,null,null,null,null
MCO,null,34711,null,null,2012,null,null,null,null,null
MDA,null,2860324,null,null,2012,null,null,null,null,null
MDG,null,23462438,null,null,2012,null,null,null,null,null
MDV,null,386818,null,null,2012,null,null,null,null,null
MEA,null,653273442,null,null,2012,null,null,null,null,null
MEX,null,116818208,null,null,2012,null,null,null,null,null
MHL,null,51419,null,null,2012,null,null,null,null,null
MIC,null,5255495302,null,null,2012,null,null,null,null,null
MKD,null,1929821,null,null,2012,null,null,null,null,null
MLI,null,16957033,null,null,2012,214562367,152898473,71.26,null,null
MLT,null,420028,null,null,2012,null,null,null,null,null
MMR,null,49837446,null,null,2012,109309173,89055457,81.47,null,null
MNA,null,601566988,null,null,2012,null,null,null,null,null
MNE,null,621418,null,null,2012,null,null,null,null,null
MNG,null,2839705,null,null,2012,null,null,null,null,null
MNP,null,53234,null,null,2012,null,null,null,null,null
MOZ,null,24337846,null,null,2012,null,null,null,null,null
MRT,null,3619034,null,null,2012,92362781,57341522,62.08,null,null
MUS,null,1255882,null,null,2012,null,null,null,null,null
MWI,null,15709577,null,null,2012,null,null,null,null,null
MYS,null,29662831,null,null,2012,null,null,null,null,null
NAC,null,349116140,null,null,2012,null,null,null,null,null
NAM,null,2194654,null,null,2012,null,null,null,null,null
NCL,null,271633,null,null,2012,null,null,null,null,null
NER,null,17836769,null,null,2012,489640803,312729054,63.87,null,null
NGA,null,176200625,null,null,2012,null,null,null,null,null
NIC,null,5901287,null,null,2012,null,null,null,null,null
NLD,null,16754962,null,null,2012,null,null,null,null,null
NOR,null,5018573,null,null,2012,null,null,null,null,null
NPL,null,27534915,null,null,2012,null,null,null,null,null
NRU,null,10267,null,null,2012,null,null,null,null,null
NZL,null,4408100,null,null,2012,null,null,null,null,null
OED,null,1307733583,null,null,2012,null,null,null,null,null
OMN,null,3547106,null,null,2012,null,null,null,null,null
OSS,null,11346082,null,null,2012,null,null,null,null,null
PAK,null,207667125,null,null,2012,440542688,77349389,17.56,null,null
PAN,null,3759256,null,null,2012,null,null,null,null,null
PER,null,29550366,null,null,2012,null,null,null,null,null
PHL,null,100175512,null,null,2012,51231830,35260463,68.83,null,null
PLW,null,17765,null,null,2012,null,null,null,null,null
PNG,null,8081390,null,null,2012,null,null,null,null,null
POL,null,38063164,null,null,2012,null,null,null,null,null
PRE,null,798002725,null,null,2012,null,null,null,null,null
PRI,null,3661045,null,null,2012,null,null,null,null,null
PRK,null,25211728,null,null,2012,198066562,103886477,52.45,null,null
PRT,null,10514844,null,null,2012,null,null,null,null,null
PRY,null,5897008,null,null,2012,null,null,null,null,null
PSE,null,3979998,null,null,2012,419907202,311466307,74.18,null,null
PSS,null,2351924,null,null,2012,null,null,null,null,null
PST,null,1084193277,null,null,2012,null,null,null,null,null
PYF,null,273084,null,null,2012,null,null,null,null,null
QAT,null,1722438,null,null,2012,null,null,null,null,null
ROU,null,20058035,null,null,2012,null,null,null,null,null
RUS,null,143378447,null,null,2012,null,null,null,null,null
RWA,null,10829901,null,null,2012,null,null,null,null,null
SAS,null,1483553073,null,null,2012,null,null,null,null,null
SAU,null,26168861,null,null,2012,null,null,null,null,null
SDN,null,36923178,null,null,2012,1051018271,585279169,55.69,null,null
SEN,null,13310495,null,null,2012,null,null,null,null,null
SGP,null,5312437,null,null,2012,null,null,null,null,null
SLB,null,573606,null,null,2012,null,null,null,null,null
SLE,null,6551080,null,null,2012,null,null,null,null,null
SLV,null,6113975,null,null,2012,null,null,null,null,null
SMR,null,33469,null,null,2012,null,null,null,null,null
SOM,null,12461160,null,null,2012,1167739803,657301394,56.29,null,null
SRB,null,7201497,null,null,2012,null,null,null,null,null
SSA,null,849083240,null,null,2012,null,null,null,null,null
SSD,null,10756240,null,null,2012,1176892213,787572734,66.92,null,null
SSF,null,944970310,null,null,2012,null,null,null,null,null
SST,null,17926451,null,null,2012,null,null,null,null,null
STP,null,189439,null,null,2012,null,null,null,null,null
SUR,null,562633,null,null,2012,null,null,null,null,null
SVK,null,5407579,null,null,2012,null,null,null,null,null
SVN,null,2057159,null,null,2012,null,null,null,null,null
SWE,null,9519374,null,null,2012,null,null,null,null,null
SWZ,null,1123863,null,null,2012,null,null,null,null,null
SXM,null,35023,null,null,2012,null,null,null,null,null
SYC,null,88303,null,null,2012,null,null,null,null,null
SYR,null,22759763,null,null,2012,348340163,215915475,61.98,null,null
TCA,null,32127,null,null,2012,null,null,null,null,null
TCD,null,13210998,null,null,2012,571946997,356072026,62.26,null,null
TEA,null,1981382735,null,null,2012,null,null,null,null,null
TEC,null,446941101,null,null,2012,null,null,null,null,null
TGO,null,7100736,null,null,2012,null,null,null,null,null
THA,null,69436098,null,null,2012,null,null,null,null,null
TJK,null,8014084,null,null,2012,null,null,null,null,null
TKM,null,5808546,null,null,2012,null,null,null,null,null
TLA,null,584524334,null,null,2012,null,null,null,null,null
TLS,null,1134885,null,null,2012,null,null,null,null,null
TMN,null,597586990,null,null,2012,null,null,null,null,null
TON,null,107460,null,null,2012,null,null,null,null,null
TSA,null,1483553073,null,null,2012,null,null,null,null,null
TSS,null,944970310,null,null,2012,null,null,null,null,null
TTO,null,1335194,null,null,2012,null,null,null,null,null
TUN,null,11009647,null,null,2012,null,null,null,null,null
TUR,null,75175827,null,null,2012,null,null,null,null,null
TUV,null,10934,null,null,2012,null,null,null,null,null
TZA,null,47374260,null,null,2012,null,null,null,null,null
UGA,null,34337438,null,null,2012,null,null,null,null,null
UKR,null,46210056,null,null,2012,null,null,null,null,null
UMC,null,2618393970,null,null,2012,null,null,null,null,null
URY,null,3335401,null,null,2012,null,null,null,null,null
USA,null,314339099,null,null,2012,null,null,null,null,null
UZB,null,29261903,null,null,2012,null,null,null,null,null
VCT,null,108736,null,null,2012,null,null,null,null,null
VEN,null,29553826,null,null,2012,null,null,null,null,null
VGB,null,30345,null,null,2012,null,null,null,null,null
VIR,null,108188,null,null,2012,null,null,null,null,null
VNM,null,89510356,null,null,2012,null,null,null,null,null
VUT,null,248883,null,null,2012,null,null,null,null,null
WLD,null,7176929184,null,null,2012,null,null,null,null,null
WSM,null,196498,null,null,2012,null,null,null,null,null
XKX,null,1807126,null,null,2012,null,null,null,null,null
YEM,null,28433647,null,null,2012,585602868,326374446,55.73,null,null
ZAF,null,53782567,null,null,2012,null,null,null,null,null
ZMB,null,14913629,null,null,2012,null,null,null,null,null
ZWE,null,13817887,null,null,2012,238444169,206902892,86.77,null,null
ABW,null,102591,null,null,2011,null,null,null,null,null
AFE,null,544737983,null,null,2011,null,null,null,null,null
AFG,null,29347708,null,null,2011,1030869949,650353028,63.09,null,null
AFW,null,374790143,null,null,2011,null,null,null,null,null
AGO,null,24218352,null,null,2011,null,null,null,null,null
ALB,null,2905195,null,null,2011,null,null,null,null,null
AND,null,77783,null,null,2011,null,null,null,null,null
ARB,null,372054934,null,null,2011,null,null,null,null,null
ARE,null,7104538,null,null,2011,null,null,null,null,null
ARG,null,41730660,null,null,2011,null,null,null,null,null
ARM,null,3027900,null,null,2011,null,null,null,null,null
ASM,null,54895,null,null,2011,null,null,null,null,null
ATG,null,86332,null,null,2011,null,null,null,null,null
AUS,null,22340024,null,null,2011,null,null,null,null,null
AUT,null,8391643,null,null,2011,null,null,null,null,null
AZE,null,9173082,null,null,2011,null,null,null,null,null
BDI,null,9717978,null,null,2011,null,null,null,null,null
BEL,null,11038264,null,null,2011,null,null,null,null,null
BEN,null,10093623,null,null,2011,null,null,null,null,null
BFA,null,16661908,null,null,2011,null,null,null,null,null
BGD,null,153591076,null,null,2011,null,null,null,null,null
BGR,null,7348328,null,null,2011,null,null,null,null,null
BHR,null,1195020,null,null,2011,null,null,null,null,null
BHS,null,371729,null,null,2011,null,null,null,null,null
BIH,null,3741798,null,null,2011,null,null,null,null,null
BLR,null,9461643,null,null,2011,null,null,null,null,null
BLZ,null,327298,null,null,2011,null,null,null,null,null
BMU,null,63733,null,null,2011,null,null,null,null,null
BOL,null,10348929,null,null,2011,null,null,null,null,null
BRA,null,195284734,null,null,2011,null,null,null,null,null
BRB,null,276139,null,null,2011,null,null,null,null,null
BRN,null,399389,null,null,2011,null,null,null,null,null
BTN,null,709377,null,null,2011,null,null,null,null,null
BWA,null,2073535,null,null,2011,null,null,null,null,null
CAF,null,4565021,null,null,2011,141947471,65171054,45.91,null,null
CAN,null,34339221,null,null,2011,null,null,null,null,null
CEB,null,104174038,null,null,2011,null,null,null,null,null
CHE,null,7912398,null,null,2011,null,null,null,null,null
CHI,null,159706,null,null,2011,null,null,null,null,null
CHL,null,17351816,null,null,2011,null,null,null,null,null
CHN,null,1345035000,null,null,2011,null,null,null,null,null
CIV,null,22982000,null,null,2011,125046483,100674123,80.51,null,null
CMR,null,20232304,null,null,2011,null,null,null,null,null
COD,null,70849311,null,null,2011,735754098,488391703,66.38,null,null
COG,null,4609724,null,null,2011,null,null,null,null,null
COL,null,45259614,null,null,2011,null,null,null,null,null
COM,null,668056,null,null,2011,null,null,null,null,null
CPV,null,511447,null,null,2011,null,null,null,null,null
CRI,null,4609833,null,null,2011,null,null,null,null,null
CSS,null,4201107,null,null,2011,null,null,null,null,null
CUB,null,11301571,null,null,2011,null,null,null,null,null
CUW,null,150831,null,null,2011,null,null,null,null,null
CYM,null,55606,null,null,2011,null,null,null,null,null
CYP,null,1146493,null,null,2011,null,null,null,null,null
CZE,null,10496088,null,null,2011,null,null,null,null,null
DEU,null,80274983,null,null,2011,null,null,null,null,null
DJI,null,948558,null,null,2011,null,null,null,null,null
DMA,null,69053,null,null,2011,null,null,null,null,null
DNK,null,5570572,null,null,2011,null,null,null,null,null
DOM,null,9945621,null,null,2011,null,null,null,null,null
DZA,null,36903376,null,null,2011,null,null,null,null,null
EAP,null,1989106668,null,null,2011,null,null,null,null,null
EAR,null,3013476947,null,null,2011,null,null,null,null,null
EAS,null,2230826576,null,null,2011,null,null,null,null,null
ECA,null,231988438,null,null,2011,null,null,null,null,null
ECS,null,893009595,null,null,2011,null,null,null,null,null
ECU,null,15326227,null,null,2011,null,null,null,null,null
EGY,null,91093059,null,null,2011,6297980,1126217,17.88,null,null
EMU,null,340367367,null,null,2011,null,null,null,null,null
ERI,null,2998485,null,null,2011,null,null,null,null,null
ESP,null,46742697,null,null,2011,null,null,null,null,null
EST,null,1327439,null,null,2011,null,null,null,null,null
ETH,null,93149970,null,null,2011,null,null,null,null,null
EUU,null,441414078,null,null,2011,null,null,null,null,null
FCS,null,810972272,null,null,2011,null,null,null,null,null
FIN,null,5388272,null,null,2011,null,null,null,null,null
FJI,null,912989,null,null,2011,null,null,null,null,null
FRA,null,65340830,null,null,2011,null,null,null,null,null
FRO,null,48543,null,null,2011,null,null,null,null,null
FSM,null,107698,null,null,2011,null,null,null,null,null
GAB,null,1781985,null,null,2011,null,null,null,null,null
GBR,null,63258810,null,null,2011,null,null,null,null,null
GEO,null,3756441,null,null,2011,null,null,null,null,null
GHA,null,26095088,null,null,2011,null,null,null,null,null
GIB,null,31660,null,null,2011,null,null,null,null,null
GIN,null,10656810,null,null,2011,null,null,null,null,null
GMB,null,1983784,null,null,2011,null,null,null,null,null
GNB,null,1608076,null,null,2011,null,null,null,null,null
GNQ,null,1241835,null,null,2011,null,null,null,null,null
GRC,null,11104899,null,null,2011,null,null,null,null,null
GRD,null,112079,null,null,2011,null,null,null,null,null
GRL,null,56890,null,null,2011,null,null,null,null,null
GTM,null,14792126,null,null,2011,null,null,null,null,null
GUM,null,166543,null,null,2011,null,null,null,null,null
GUY,null,746153,null,null,2011,null,null,null,null,null
HIC,null,1334557663,null,null,2011,null,null,null,null,null
HKG,null,7071600,null,null,2011,null,null,null,null,null
HND,null,8540583,null,null,2011,null,null,null,null,null
HPC,null,656783491,null,null,2011,null,null,null,null,null
HRV,null,4280622,null,null,2011,null,null,null,null,null
HTI,null,9914904,null,null,2011,null,null,null,null,null
HUN,null,9971727,null,null,2011,null,null,null,null,null
IBD,null,4483152627,null,null,2011,null,null,null,null,null
IBT,null,5956718993,null,null,2011,null,null,null,null,null
IDA,null,1473566366,null,null,2011,null,null,null,null,null
IDB,null,520984443,null,null,2011,null,null,null,null,null
IDN,null,249470032,null,null,2011,null,null,null,null,null
IDX,null,952581923,null,null,2011,null,null,null,null,null
IMN,null,84382,null,null,2011,null,null,null,null,null
IND,null,1261224954,null,null,2011,null,null,null,null,null
INX,null,null,null,null,2011,null,null,null,null,null
IRL,null,4580084,null,null,2011,null,null,null,null,null
IRN,null,78383598,null,null,2011,null,null,null,null,null
IRQ,null,32161424,null,null,2011,null,null,null,null,null
ISL,null,319014,null,null,2011,null,null,null,null,null
ISR,null,7765800,null,null,2011,null,null,null,null,null
ITA,null,60026841,null,null,2011,null,null,null,null,null
JAM,null,2760494,null,null,2011,null,null,null,null,null
JOR,null,7480424,null,null,2011,null,null,null,null,null
JPN,null,127833000,null,null,2011,null,null,null,null,null
KAZ,null,17066002,null,null,2011,null,null,null,null,null
KEN,null,42758461,null,null,2011,741818150,532438919,71.77,null,null
KGZ,null,5546587,null,null,2011,null,null,null,null,null
KHM,null,14722584,null,null,2011,null,null,null,null,null
KIR,null,110647,null,null,2011,null,null,null,null,null
KNA,null,46886,null,null,2011,null,null,null,null,null
KOR,null,49936638,null,null,2011,null,null,null,null,null
KWT,null,3132814,null,null,2011,null,null,null,null,null
LAC,null,528822706,null,null,2011,null,null,null,null,null
LAO,null,6426590,null,null,2011,null,null,null,null,null
LBN,null,5096020,null,null,2011,null,null,null,null,null
LBR,null,4221178,null,null,2011,119745339,98963859,82.65,null,null
LBY,null,6343203,null,null,2011,53072475,35967621,67.77,null,null
LCA,null,171801,null,null,2011,null,null,null,null,null
LCN,null,594086829,null,null,2011,null,null,null,null,null
LDC,null,875685078,null,null,2011,null,null,null,null,null
LIC,null,441658754,null,null,2011,null,null,null,null,null
LIE,null,36312,null,null,2011,null,null,null,null,null
LKA,null,21009048,null,null,2011,336105251,126159835,37.54,null,null
LMC,null,2593815085,null,null,2011,null,null,null,null,null
LMY,null,5630227189,null,null,2011,null,null,null,null,null
LSO,null,2014009,null,null,2011,null,null,null,null,null
LTE,null,2193171336,null,null,2011,null,null,null,null,null
LTU,null,3028115,null,null,2011,null,null,null,null,null
LUX,null,518347,null,null,2011,null,null,null,null,null
LVA,null,2059709,null,null,2011,null,null,null,null,null
MAC,null,549600,null,null,2011,null,null,null,null,null
MAF,null,37069,null,null,2011,null,null,null,null,null
MAR,null,32912588,null,null,2011,null,null,null,null,null
MCO,null,33946,null,null,2011,null,null,null,null,null
MDA,null,2860699,null,null,2011,null,null,null,null,null
MDG,null,22822300,null,null,2011,null,null,null,null,null
MDV,null,373674,null,null,2011,null,null,null,null,null
MEA,null,639053870,null,null,2011,null,null,null,null,null
MEX,null,115243504,null,null,2011,null,null,null,null,null
MHL,null,51907,null,null,2011,null,null,null,null,null
MIC,null,5188568435,null,null,2011,null,null,null,null,null
MKD,null,1937398,null,null,2011,null,null,null,null,null
MLI,null,16469049,null,null,2011,null,null,null,null,null
MLT,null,416268,null,null,2011,null,null,null,null,null
MMR,null,49419820,null,null,2011,null,null,null,null,null
MNA,null,589646039,null,null,2011,null,null,null,null,null
MNE,null,620345,null,null,2011,null,null,null,null,null
MNG,null,2786317,null,null,2011,null,null,null,null,null
MNP,null,53608,null,null,2011,null,null,null,null,null
MOZ,null,23649039,null,null,2011,null,null,null,null,null
MRT,null,3502811,null,null,2011,null,null,null,null,null
MUS,null,1252404,null,null,2011,null,null,null,null,null
MWI,null,15265022,null,null,2011,null,null,null,null,null
MYS,null,29162039,null,null,2011,null,null,null,null,null
NAC,null,346242415,null,null,2011,null,null,null,null,null
NAM,null,2146325,null,null,2011,3798201,1682185,44.29,null,null
NCL,null,266543,null,null,2011,null,null,null,null,null
NER,null,17176283,null,null,2011,216422700,119360824,55.15,null,null
NGA,null,171379598,null,null,2011,null,null,null,null,null
NIC,null,5819051,null,null,2011,14840854,5357651,36.1,null,null
NLD,null,16693074,null,null,2011,null,null,null,null,null
NOR,null,4953088,null,null,2011,null,null,null,null,null
NPL,null,27464494,null,null,2011,null,null,null,null,null
NRU,null,10098,null,null,2011,null,null,null,null,null
NZL,null,4384000,null,null,2011,null,null,null,null,null
OED,null,1299644689,null,null,2011,null,null,null,null,null
OMN,null,3076763,null,null,2011,null,null,null,null,null
OSS,null,11226214,null,null,2011,null,null,null,null,null
PAK,null,203746065,null,null,2011,356759669,157097790,44.03,null,null
PAN,null,3693505,null,null,2011,null,null,null,null,null
PER,null,29304086,null,null,2011,null,null,null,null,null
PHL,null,98248614,null,null,2011,33258170,17950207,53.97,null,null
PLW,null,18078,null,null,2011,null,null,null,null,null
PNG,null,7859346,null,null,2011,null,null,null,null,null
POL,null,38063255,null,null,2011,null,null,null,null,null
PRE,null,774567417,null,null,2011,null,null,null,null,null
PRI,null,3693464,null,null,2011,null,null,null,null,null
PRK,null,25097874,null,null,2011,218740000,73139091,33.44,null,null
PRT,null,10557560,null,null,2011,null,null,null,null,null
PRY,null,5814626,null,null,2011,null,null,null,null,null
PSE,null,3882986,null,null,2011,536927963,306522538,57.09,null,null
PSS,null,2320899,null,null,2011,null,null,null,null,null
PST,null,1079468050,null,null,2011,null,null,null,null,null
PYF,null,271727,null,null,2011,null,null,null,null,null
QAT,null,1624761,null,null,2011,null,null,null,null,null
ROU,null,20147528,null,null,2011,null,null,null,null,null
RUS,null,143018195,null,null,2011,null,null,null,null,null
RWA,null,10573733,null,null,2011,null,null,null,null,null
SAS,null,1464372623,null,null,2011,null,null,null,null,null
SAU,null,25091867,null,null,2011,null,null,null,null,null
SDN,null,36140806,null,null,2011,1132952016,812424912,71.71,null,null
SEN,null,12958897,null,null,2011,null,null,null,null,null
SGP,null,5183688,null,null,2011,null,null,null,null,null
SLB,null,552945,null,null,2011,null,null,null,null,null
SLE,null,6387251,null,null,2011,null,null,null,null,null
SLV,null,6090127,null,null,2011,14781209,5981608,40.47,null,null
SMR,null,32620,null,null,2011,null,null,null,null,null
SOM,null,12348830,null,null,2011,1003322063,879901029,87.7,null,null
SRB,null,7236519,null,null,2011,null,null,null,null,null
SSA,null,826290715,null,null,2011,null,null,null,null,null
SSD,null,10288109,null,null,2011,619673235,379211301,61.2,null,null
SSF,null,919528126,null,null,2011,null,null,null,null,null
SST,null,17748220,null,null,2011,null,null,null,null,null
STP,null,185649,null,null,2011,null,null,null,null,null
SUR,null,556269,null,null,2011,null,null,null,null,null
SVK,null,5398384,null,null,2011,null,null,null,null,null
SVN,null,2052843,null,null,2011,null,null,null,null,null
SWE,null,9449213,null,null,2011,null,null,null,null,null
SWZ,null,1117833,null,null,2011,null,null,null,null,null
SXM,null,34267,null,null,2011,null,null,null,null,null
SYC,null,87441,null,null,2011,null,null,null,null,null
SYR,null,22878098,null,null,2011,null,null,null,null,null
TCA,null,30846,null,null,2011,null,null,null,null,null
TCD,null,12754997,null,null,2011,535276140,314112102,58.68,null,null
TEA,null,1964036970,null,null,2011,null,null,null,null,null
TEC,null,444846366,null,null,2011,null,null,null,null,null
TGO,null,6916474,null,null,2011,null,null,null,null,null
THA,null,69007208,null,null,2011,null,null,null,null,null
TJK,null,7824785,null,null,2011,null,null,null,null,null
TKM,null,5683417,null,null,2011,null,null,null,null,null
TLA,null,578171855,null,null,2011,null,null,null,null,null
TLS,null,1110207,null,null,2011,null,null,null,null,null
TMN,null,585763053,null,null,2011,null,null,null,null,null
TON,null,107570,null,null,2011,null,null,null,null,null
TSA,null,1464372623,null,null,2011,null,null,null,null,null
TSS,null,919528126,null,null,2011,null,null,null,null,null
TTO,null,1328019,null,null,2011,null,null,null,null,null
TUN,null,10886035,null,null,2011,18005119,27227305,151.22,null,null
TUR,null,74223629,null,null,2011,null,null,null,null,null
TUV,null,10780,null,null,2011,null,null,null,null,null
TZA,null,46029367,null,null,2011,null,null,null,null,null
UGA,null,33354543,null,null,2011,null,null,null,null,null
UKR,null,46307853,null,null,2011,null,null,null,null,null
UMC,null,2594753350,null,null,2011,null,null,null,null,null
URY,null,3326825,null,null,2011,null,null,null,null,null
USA,null,311839461,null,null,2011,null,null,null,null,null
UZB,null,28823196,null,null,2011,null,null,null,null,null
VCT,null,109349,null,null,2011,null,null,null,null,null
VEN,null,29185212,null,null,2011,null,null,null,null,null
VGB,null,28710,null,null,2011,null,null,null,null,null
VIR,null,108290,null,null,2011,null,null,null,null,null
VNM,null,88468314,null,null,2011,null,null,null,null,null
VUT,null,243474,null,null,2011,null,null,null,null,null
WLD,null,7087120034,null,null,2011,null,null,null,null,null
WSM,null,194713,null,null,2011,null,null,null,null,null
XKX,null,1791949,null,null,2011,null,null,null,null,null
YEM,null,27582897,null,null,2011,292309700,194389288,66.5,null,null
ZAF,null,52995205,null,null,2011,null,null,null,null,null
ZMB,null,14437796,null,null,2011,null,null,null,null,null
ZWE,null,13595424,null,null,2011,478582358,221723553,46.33,null,null
ABW,null,101838,null,null,2010,null,null,null,null,null
AFE,null,530308387,null,null,2010,null,null,null,null,null
AFG,null,28284089,null,null,2010,774508310,505299903,65.24,null,null
AFW,null,364358270,null,null,2010,null,null,null,null,null
AGO,null,23294825,null,null,2010,null,null,null,null,null
ALB,null,2913021,null,null,2010,null,null,null,null,null
AND,null,80706,null,null,2010,null,null,null,null,null
ARB,null,363568534,null,null,2010,null,null,null,null,null
ARE,null,6869838,null,null,2010,null,null,null,null,null
ARG,null,41288694,null,null,2010,null,null,null,null,null
ARM,null,3044800,null,null,2010,null,null,null,null,null
ASM,null,55228,null,null,2010,null,null,null,null,null
ATG,null,85320,null,null,2010,null,null,null,null,null
AUS,null,22031750,null,null,2010,null,null,null,null,null
AUT,null,8363404,null,null,2010,null,null,null,null,null
AZE,null,9054332,null,null,2010,null,null,null,null,null
BDI,null,9376444,null,null,2010,null,null,null,null,null
BEL,null,10895586,null,null,2010,null,null,null,null,null
BEN,null,9797484,null,null,2010,1245300,5182998,416.2,null,null
BFA,null,16176498,null,null,2010,47048239,19338894,41.1,null,null
BGD,null,152201981,null,null,2010,null,null,null,null,null
BGR,null,7395599,null,null,2010,null,null,null,null,null
BHR,null,1228543,null,null,2010,null,null,null,null,null
BHS,null,367478,null,null,2010,null,null,null,null,null
BIH,null,3811472,null,null,2010,null,null,null,null,null
BLR,null,9483836,null,null,2010,null,null,null,null,null
BLZ,null,320245,null,null,2010,null,null,null,null,null
BMU,null,63725,null,null,2010,null,null,null,null,null
BOL,null,10182345,null,null,2010,null,null,null,null,null
BRA,null,193701929,null,null,2010,null,null,null,null,null
BRB,null,275243,null,null,2010,null,null,null,null,null
BRN,null,392332,null,null,2010,null,null,null,null,null
BTN,null,701632,null,null,2010,null,null,null,null,null
BWA,null,2033111,null,null,2010,null,null,null,null,null
CAF,null,4492995,null,null,2010,149882707,73220547,48.85,null,null
CAN,null,34005902,null,null,2010,null,null,null,null,null
CEB,null,104421447,null,null,2010,null,null,null,null,null
CHE,null,7824909,null,null,2010,null,null,null,null,null
CHI,null,158621,null,null,2010,null,null,null,null,null
CHL,null,17181464,null,null,2010,null,null,null,null,null
CHN,null,1337705000,null,null,2010,null,null,null,null,null
CIV,null,22488065,null,null,2010,54504286,15792152,28.97,null,null
CMR,null,19668066,null,null,2010,null,null,null,null,null
COD,null,68563038,null,null,2010,827616628,521026865,62.96,null,null
COG,null,4462290,null,null,2010,59195017,36263227,61.26,null,null
COL,null,44777319,null,null,2010,null,null,null,null,null
COM,null,654836,null,null,2010,null,null,null,null,null
CPV,null,509784,null,null,2010,null,null,null,null,null
CRI,null,4555962,null,null,2010,null,null,null,null,null
CSS,null,4173335,null,null,2010,null,null,null,null,null
CUB,null,11297409,null,null,2010,null,null,null,null,null
CUW,null,148703,null,null,2010,null,null,null,null,null
CYM,null,54099,null,null,2010,null,null,null,null,null
CYP,null,1127816,null,null,2010,null,null,null,null,null
CZE,null,10474410,null,null,2010,null,null,null,null,null
DEU,null,81776930,null,null,2010,null,null,null,null,null
DJI,null,930251,null,null,2010,33264338,19370114,58.23,null,null
DMA,null,68859,null,null,2010,null,null,null,null,null
DNK,null,5547683,null,null,2010,null,null,null,null,null
DOM,null,9820175,null,null,2010,null,null,null,null,null
DZA,null,36188236,null,null,2010,null,null,null,null,null
EAP,null,1973602166,null,null,2010,null,null,null,null,null
EAR,null,2967104472,null,null,2010,null,null,null,null,null
EAS,null,2214613815,null,null,2010,null,null,null,null,null
ECA,null,230106440,null,null,2010,null,null,null,null,null
ECS,null,890990371,null,null,2010,null,null,null,null,null
ECU,null,15076695,null,null,2010,null,null,null,null,null
EGY,null,89196072,null,null,2010,null,null,null,null,null
EMU,null,341002804,null,null,2010,null,null,null,null,null
ERI,null,2945186,null,null,2010,null,null,null,null,null
ESP,null,46576897,null,null,2010,null,null,null,null,null
EST,null,1331475,null,null,2010,null,null,null,null,null
ETH,null,90538514,null,null,2010,null,null,null,null,null
EUU,null,442088310,null,null,2010,null,null,null,null,null
FCS,null,791371804,null,null,2010,null,null,null,null,null
FIN,null,5363352,null,null,2010,null,null,null,null,null
FJI,null,910419,null,null,2010,null,null,null,null,null
FRA,null,65026211,null,null,2010,null,null,null,null,null
FRO,null,48657,null,null,2010,null,null,null,null,null
FSM,null,107540,null,null,2010,null,null,null,null,null
GAB,null,1719879,null,null,2010,null,null,null,null,null
GBR,null,62766365,null,null,2010,null,null,null,null,null
